Date, Humidity (%), Temperature (°C), Soil Moisture (%), Humidity Purcentage (%)
March 01 2025 16:06:55, 40.283012, 14.170456, 1530, 61.492538
March 01 2025 16:07:55, 41.578770, 14.296913, 1534, 61.373135
March 01 2025 16:08:56, 40.725708, 14.028740, 1520, 61.791046
March 01 2025 16:09:56, 41.545486, 14.083862, 1514, 61.970150
March 01 2025 16:10:56, 38.706589, 14.311981, 1515, 61.940300
March 01 2025 16:11:56, 39.516354, 14.307404, 1510, 62.089554
March 01 2025 16:12:57, 40.099144, 14.314842, 1507, 62.179104
March 01 2025 16:13:57, 39.810848, 14.283371, 1518, 61.850746
March 01 2025 16:14:57, 40.395927, 14.293671, 1506, 62.208954
March 01 2025 16:15:57, 39.854813, 14.340973, 1505, 62.238808
March 01 2025 16:16:57, 40.818310, 14.689827, 1514, 61.970150
March 01 2025 16:17:58, 37.678528, 15.094757, 1507, 62.179104
March 01 2025 16:18:58, 34.671307, 15.788269, 1489, 62.716419
March 01 2025 16:19:58, 35.407448, 15.243149, 1488, 62.746269
March 01 2025 16:20:58, 36.387253, 15.105438, 1486, 62.805969
March 01 2025 16:21:59, 36.584759, 14.776421, 1481, 62.955223
March 01 2025 16:22:59, 37.526226, 14.849854, 1485, 62.835819
March 01 2025 16:23:59, 36.911392, 14.704895, 1479, 63.014927
March 01 2025 16:24:59, 38.126278, 14.104080, 1488, 62.746269
March 01 2025 16:26:00, 38.585949, 14.057350, 1485, 62.835819
March 01 2025 16:27:00, 38.702679, 14.173508, 1485, 62.835819
March 01 2025 16:28:00, 40.728283, 14.120674, 1482, 62.925373
March 01 2025 16:29:00, 39.874554, 14.299011, 1479, 63.014927
March 01 2025 16:30:00, 38.226795, 14.441872, 1471, 63.253731
March 01 2025 16:31:01, 37.576103, 14.852905, 1472, 63.223881
March 01 2025 16:32:01, 38.124466, 15.318298, 1482, 62.925373
March 01 2025 16:33:01, 36.604786, 15.560532, 1493, 62.597015
March 01 2025 16:34:01, 35.834885, 15.854263, 1491, 62.656715
March 01 2025 16:35:02, 35.863590, 15.356255, 1493, 62.597015
March 01 2025 16:36:02, 36.074638, 14.914131, 1495, 62.537312
March 01 2025 16:37:02, 37.662792, 14.266586, 1479, 63.014927
March 01 2025 16:38:02, 39.116573, 14.021301, 1471, 63.253731
March 01 2025 16:39:03, 39.533710, 13.929749, 1466, 63.402985
March 01 2025 16:40:03, 38.714886, 13.959503, 1463, 63.492538
March 01 2025 16:41:03, 38.556194, 14.123535, 1456, 63.701492
March 01 2025 16:42:03, 39.914703, 13.611984, 1454, 63.761192
March 01 2025 16:43:04, 39.233017, 13.596535, 1455, 63.731342
March 01 2025 16:44:04, 38.498211, 13.759232, 1449, 63.910446
March 01 2025 16:45:04, 37.973309, 13.948441, 1456, 63.701492
March 01 2025 16:46:04, 37.884235, 13.864899, 1463, 63.492538
March 01 2025 16:47:04, 37.606621, 14.033890, 1454, 63.761192
March 01 2025 16:48:05, 38.244057, 14.111328, 1453, 63.791046
March 01 2025 16:49:05, 38.400173, 13.872910, 1446, 64.000000
March 01 2025 16:50:05, 39.563370, 13.555336, 1458, 63.641792
March 01 2025 16:51:05, 38.998413, 13.751221, 1456, 63.701492
March 01 2025 16:52:06, 38.962555, 13.689232, 1457, 63.671642
March 01 2025 16:53:06, 39.607811, 13.511467, 1456, 63.701492
March 01 2025 16:54:06, 39.622974, 13.389397, 1453, 63.791046
March 01 2025 16:55:06, 39.533901, 13.549423, 1447, 63.970150
March 01 2025 16:56:07, 39.112949, 13.977242, 1442, 64.119400
March 01 2025 16:57:07, 37.893391, 14.200592, 1435, 64.328362
March 01 2025 16:58:07, 38.260555, 13.973808, 1425, 64.626869
March 01 2025 16:59:07, 38.282108, 13.994026, 1427, 64.567162
March 01 2025 17:00:08, 37.341690, 14.275742, 1424, 64.656715
March 01 2025 17:01:08, 38.440323, 14.089584, 1435, 64.328362
March 01 2025 17:02:08, 39.054108, 13.907623, 1433, 64.388062
March 01 2025 17:03:08, 39.595413, 13.751984, 1443, 64.089554
March 01 2025 17:04:08, 39.961338, 13.615990, 1444, 64.059700
March 01 2025 17:05:09, 41.140747, 14.059258, 1451, 63.850746
